"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-04",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-05",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-06",,,"0.00",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-07",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-08",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-09",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-10",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-11",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-12",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-13",,,"0.06",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-14",,,"0.00",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-15",,,"0.02",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-16",,,"0.01",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-17",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-18",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-19",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-20",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-21",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-22",,,"0.01",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-23",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-24",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-25",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-26",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-27",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-28",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-29",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-30",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-31",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-01",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-02",,,"0.01",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-03",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-04",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-05",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-06",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-07",,,"0.02",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-08",,,"0.58",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-09",,,"0.58",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-10",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-11",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-12",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-13",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-14",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-15",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-16",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-17",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-18",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-19",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-20",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-21",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-22",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-23",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-24",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-25",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-26",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-27",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-28",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-29",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-11-30",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-01",,,"0.05",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-02",,,"0.62",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-03",,,"0.57",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-04",,,"0.39",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-05",,,"0.11",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-06",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-07",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-08",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-09",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-10",,,"0.04",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-11",,,"1.09",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-12",,,"0.33",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-13",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-14",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-15",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-16",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-17",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-18",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-19",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-20",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-21",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-22",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-23",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-24",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-25",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-26",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-27",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-28",,,"1.00",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-29",,,"0.00",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-30",,,"0.05",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-12-31",,,"0.15",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-01",,,"1.98",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-02",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-03",,,"0.09",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-04",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-05",,,"1.46",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-06",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-07",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-08",,,"0.16",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-09",,,"1.48",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-10",,,"3.70",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-11",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-12",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-13",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-14",,,"0.02",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-15",,,"1.25",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2023-01-16",,,"0.71",,,,,
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-01",,,,,"94","104","81",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-02",,,,,"84","89","74",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-03",,,,,"89","98","74",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-04",,,,,"94","106","82",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-05",,,,,"88","95","77",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-06",,,,,"85","93","75",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-07",,,,,"86","92","77",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-08",,,,,"87","93","81",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-09",,,,,"85","94","67",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-10",,,,,"70","78","64",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-11",,,,,"73","83","68",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-12",,,,,"72","80","68",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-13",,,,,"71","79","66",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-14",,,,,"69","75","64",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-15",,,,,"67","75","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-16",,,,,"68","75","63",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-17",,,,,"64","67","60",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-18",,,,,"62","72","57",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-19",,,,,"63","73","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-20",,,,,"65","75","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-21",,,,,"67","76","59",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-22",,,,,"74","84","67",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-23",,,,,"76","85","71",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-24",,,,,"76","81","71",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-25",,,,,"77","82","73",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-26",,,,,"82","86","77",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-27",,,,,"86","91","80",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-28",,,,,"84","89","75",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-29",,,,,"74","81","66",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-09-30",,,,,"63","72","55",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-01",,,,,"61","71","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-02",,,,,"64","75","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-03",,,,,"69","78","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-04",,,,,"75","83","66",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-05",,,,,"75","85","64",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-06",,,,,"67","84","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-07",,,,,"70","80","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-08",,,,,"71","75","66",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-09",,,,,"69","73","63",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-10",,,,,"62","69","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-11",,,,,"60","72","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-12",,,,,"67","80","57",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-13",,,,,"61","69","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-14",,,,,"59","61","57",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-15",,,,,"59","63","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-16",,,,,"59","61","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-17",,,,,"69","76","60",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-18",,,,,"78","85","66",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-19",,,,,"82","89","75",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-20",,,,,"79","88","73",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-21",,,,,"66","71","55",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-22",,,,,"57","61","54",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-23",,,,,"60","69","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-24",,,,,"64","74","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-25",,,,,"65","72","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-26",,,,,"64","68","59",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-27",,,,,"61","69","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-28",,,,,"65","70","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-29",,,,,"69","76","62",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-30",,,,,"73","81","68",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-10-31",,,,,"70","75","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-01",,,,,"59","66","52",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-02",,,,,"54","64","48",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-03",,,,,"50","58","46",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-04",,,,,"60","65","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-05",,,,,"61","66","55",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-06",,,,,"59","68","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-07",,,,,"52","54","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-08",,,,,"49","53","46",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-09",,,,,"51","60","45",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-10",,,,,"56","65","50",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-11",,,,,"59","68","55",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-12",,,,,"57","65","52",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-13",,,,,"54","64","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-14",,,,,"59","65","54",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-15",,,,,"60","69","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-16",,,,,"63","72","57",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-17",,,,,"64","69","60",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-18",,,,,"62","67","59",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-19",,,,,"62","71","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-20",,,,,"65","74","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-21",,,,,"65","71","62",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-22",,,,,"64","70","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-23",,,,,"67","71","59",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-24",,,,,"68","77","62",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-25",,,,,"66","73","61",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-26",,,,,"63","67","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-27",,,,,"61","66","56",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-28",,,,,"52","55","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-29",,,,,"53","60","48",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-11-30",,,,,"51","60","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-01",,,,,"49","53","46",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-02",,,,,"52","54","48",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-03",,,,,"56","59","53",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-04",,,,,"53","56","51",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-05",,,,,"53","62","48",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-06",,,,,"51","57","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-07",,,,,"50","59","46",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-08",,,,,"50","58","45",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-09",,,,,"52","59","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-10",,,,,"50","53","48",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-11",,,,,"48","53","44",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-12",,,,,"44","50","39",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-13",,,,,"48","55","43",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-14",,,,,"51","58","47",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-15",,,,,"52","56","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-16",,,,,"56","62","52",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-17",,,,,"55","62","52",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-18",,,,,"53","58","49",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-19",,,,,"54","61","48",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-20",,,,,"59","63","54",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-21",,,,,"64","68","59",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-22",,,,,"61","64","58",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-23",,,,,"62","67","57",
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2022-12-24",,,,,"68","77","60",
